receiver_architecture,country,sender_seed,receiver_seed,receiver_stratum,sender_source,P_align_sender_to_receiver,swap_mean_abs_deviation,receiver_neutral_mean_abs_deviation,swap_to_neutral_ratio,receiver_native_equivalence_error,checkpoint_hash_verified
TRANSFORMER,Maldives,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,3.3644816875457764,4.768798351287842,0.7055198059773651,0.0,TRUE
TRANSFORMER,Maldives,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-2-1-0,3.2417938709259033,4.768798351287842,0.6797926085615338,0.0,TRUE
TRANSFORMER,Maldives,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-4-1-0-2,11.167313575744629,4.768798351287842,2.3417458137496694,0.0,TRUE
TRANSFORMER,Maldives,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,3.1968352794647217,4.768798351287842,0.6703649523367659,0.0,TRUE
TRANSFORMER,Maldives,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-1-4-2-0,9.343233108520508,4.768798351287842,1.9592426477830234,0.0,TRUE
TRANSFORMER,Maldives,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-4-0-2-3,6.44802188873291,2.884514093399048,2.235392748986261,0.0,TRUE
TRANSFORMER,Maldives,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-1-2-3-0,12.55650520324707,2.884514093399048,4.353074658911013,0.0,TRUE
TRANSFORMER,Maldives,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,2.1528422832489014,2.884514093399048,0.7463448655617555,0.0,TRUE
TRANSFORMER,Maldives,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-4-0-2-3,6.4900994300842285,2.884514093399048,2.249980142213983,0.0,TRUE
TRANSFORMER,Maldives,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-1-2-3-0,12.398218154907227,2.884514093399048,4.2981998885980275,0.0,TRUE
TRANSFORMER,Maldives,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,1.89713454246521,2.884514093399048,0.6576964025957205,0.0,TRUE
TRANSFORMER,Mexico,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,526.4514770507812,582.7344970703125,0.9034156716266273,0.0,TRUE
TRANSFORMER,Mexico,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-0-4-3-2,381.28253173828125,582.7344970703125,0.6542988850929068,0.0,TRUE
TRANSFORMER,Mexico,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-0-4-3-2,378.5060729980469,582.7344970703125,0.6495343503790827,0.0,TRUE
TRANSFORMER,Mexico,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,354.38958740234375,582.7344970703125,0.6081493187446962,0.0,TRUE
TRANSFORMER,Mexico,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-0-2-3-4,628.4126586914062,582.7344970703125,1.0783858890296352,0.0,TRUE
TRANSFORMER,Mexico,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-0-4-3-2,342.5079650878906,582.7344970703125,0.5877598920431919,0.0,TRUE
TRANSFORMER,Mexico,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-0-1-4-2,692.6080322265625,717.4619140625,0.9653586046188753,0.0,TRUE
TRANSFORMER,Mexico,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,488.78118896484375,717.4619140625,0.6812643004242658,0.0,TRUE
TRANSFORMER,Mexico,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-3-2-4,1113.942138671875,717.4619140625,1.5526150125020246,0.0,TRUE
TRANSFORMER,Mexico,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-0-4-3-2,789.9888916015625,717.4619140625,1.1010882614359156,0.0,TRUE
TRANSFORMER,Mexico,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,1095.219970703125,717.4619140625,1.5265200134480135,0.0,TRUE
TRANSFORMER,Mexico,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-3-2-4,1115.37109375,717.4619140625,1.5546066932450955,0.0,TRUE
TRANSFORMER,Mexico,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-0-4-3-2,473.9470520019531,310.4446716308594,1.526671562801083,0.0,TRUE
TRANSFORMER,Mexico,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-1-2-3-0,540.9188842773438,310.4446716308594,1.7424002848421714,0.0,TRUE
TRANSFORMER,Mexico,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,259.0038146972656,310.4446716308594,0.8342994367938111,0.0,TRUE
TRANSFORMER,Mexico,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-0-3-4-2,442.5086975097656,310.4446716308594,1.4254027784891077,0.0,TRUE
TRANSFORMER,Mexico,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-1-0-2-3,901.1209106445312,310.4446716308594,2.9026779745024185,0.0,TRUE
TRANSFORMER,Mexico,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,214.94540405273438,310.4446716308594,0.6923791055055364,0.0,TRUE
TRANSFORMER,Mongolia,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,17.131710052490234,34.742164611816406,0.4931100362889722,0.0,TRUE
TRANSFORMER,Mongolia,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-3-1-4-0,66.02716064453125,34.742164611816406,1.9004906971764874,0.0,TRUE
TRANSFORMER,Mongolia,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-0-4-3-2,38.02029800415039,34.742164611816406,1.0943560491685378,0.0,TRUE
TRANSFORMER,Mongolia,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,20.06784439086914,34.742164611816406,0.5776221664681113,0.0,TRUE
TRANSFORMER,Mongolia,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-2-4-1-0,67.37594604492188,34.742164611816406,1.9393134192337043,0.0,TRUE
TRANSFORMER,Mongolia,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-0-4-3-2,30.565404891967773,34.742164611816406,0.8797783682589528,0.0,TRUE
TRANSFORMER,Mongolia,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-1-3-0-2,89.83940887451172,68.4706802368164,1.3120858236516457,0.0,TRUE
TRANSFORMER,Mongolia,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,97.76312255859375,68.4706802368164,1.4278100089040289,0.0,TRUE
TRANSFORMER,Mongolia,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-3-4-1-0,112.51432037353516,68.4706802368164,1.6432481754874793,0.0,TRUE
TRANSFORMER,Mongolia,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-1-3-0-2,76.49913787841797,68.4706802368164,1.1172539488994984,0.0,TRUE
TRANSFORMER,Mongolia,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,80.09556579589844,68.4706802368164,1.1697790283209626,0.0,TRUE
TRANSFORMER,Mongolia,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-2-1-4,136.4936065673828,68.4706802368164,1.9934606476129435,0.0,TRUE
TRANSFORMER,Mongolia,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-0-1-2,112.65301513671875,126.7473373413086,0.8887998556795219,0.0,TRUE
TRANSFORMER,Mongolia,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-2-4-1-3,392.0588684082031,126.7473373413086,3.0932315946997497,0.0,TRUE
TRANSFORMER,Mongolia,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,103.75029754638672,126.7473373413086,0.818559977058967,0.0,TRUE
TRANSFORMER,Mongolia,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-4-1-3,169.8201446533203,126.7473373413086,1.3398320486687947,0.0,TRUE
TRANSFORMER,Mongolia,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-3-0-1-2,349.0439758300781,126.7473373413086,2.753856476607183,0.0,TRUE
TRANSFORMER,Mongolia,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,71.99153137207031,126.7473373413086,0.5679924555591224,0.0,TRUE
TRANSFORMER,Myanmar,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,10.080706596374512,8.673365592956543,1.1622600809725858,0.0,TRUE
TRANSFORMER,Myanmar,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-4-1-3,9.355168342590332,8.673365592956543,1.078608787134197,0.0,TRUE
TRANSFORMER,Myanmar,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-4-0-3-2,6.978229999542236,8.673365592956543,0.8045584986304636,0.0,TRUE
TRANSFORMER,Myanmar,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,9.031952857971191,8.673365592956543,1.0413434970740596,0.0,TRUE
TRANSFORMER,Myanmar,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-4-1-2,9.126975059509277,8.673365592956543,1.0522991290625523,0.0,TRUE
TRANSFORMER,Myanmar,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-4-0-3-2,7.123967170715332,8.673365592956543,0.8213613382676449,0.0,TRUE
TRANSFORMER,Myanmar,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-4-1-0-3,39.303428649902344,25.186840057373047,1.560474778113219,0.0,TRUE
TRANSFORMER,Myanmar,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-4-2-3-1,34.045127868652344,25.186840057373047,1.3517030239244392,0.0,TRUE
TRANSFORMER,Myanmar,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-2-1-4,57.00087356567383,25.186840057373047,2.263121274277824,0.0,TRUE
TRANSFORMER,Myanmar,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-4-1-0-3,36.570411682128906,25.186840057373047,1.451965057896316,0.0,TRUE
TRANSFORMER,Myanmar,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,14.125900268554688,25.186840057373047,0.5608444821334209,0.0,TRUE
TRANSFORMER,Myanmar,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-2-1-4,56.18159866333008,25.186840057373047,2.2305933787388232,0.0,TRUE
TRANSFORMER,Myanmar,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-1-0-2-4,5.115744590759277,2.9074394702911377,1.7595360601770362,0.0,TRUE
TRANSFORMER,Myanmar,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-2-3-4,4.5326337814331055,2.9074394702911377,1.5589778661769451,0.0,TRUE
TRANSFORMER,Myanmar,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.8277579545974731,2.9074394702911377,0.2847034179234642,0.0,TRUE
TRANSFORMER,Myanmar,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-3-1-0-4,4.205321311950684,2.9074394702911377,1.4464002965226244,0.0,TRUE
TRANSFORMER,Myanmar,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-2-3-4,5.106331825256348,2.9074394702911377,1.756298584178271,0.0,TRUE
TRANSFORMER,Myanmar,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.8965797424316406,2.9074394702911377,0.3083743450527832,0.0,TRUE
TRANSFORMER,Nepal,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-4-3-2,23.27821159362793,11.49302864074707,2.025420132609606,0.0,TRUE
TRANSFORMER,Nepal,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-2-4-3-0,27.510839462280273,11.49302864074707,2.3936979818134354,0.0,TRUE
TRANSFORMER,Nepal,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-2-0-3-4,27.788787841796875,11.49302864074707,2.417882066636053,0.0,TRUE
TRANSFORMER,Nepal,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,18.63460922241211,11.49302864074707,1.6213836930976988,0.0,TRUE
TRANSFORMER,Nepal,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-0-4-3-2,23.940462112426758,11.49302864074707,2.0830420649565684,0.0,TRUE
TRANSFORMER,Nepal,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-3-0-4-2,22.553897857666016,11.49302864074707,1.9623981252168852,0.0,TRUE
TRANSFORMER,Nepal,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-3-0-1-4,35.92289733886719,46.512001037597656,0.772336096867326,0.0,TRUE
TRANSFORMER,Nepal,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,42.24964141845703,46.512001037597656,0.9083600033527868,0.0,TRUE
TRANSFORMER,Nepal,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-1-2-3-0,27.618600845336914,46.512001037597656,0.5937951545669172,0.0,TRUE
TRANSFORMER,Nepal,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-2-4-3-0,34.74843215942383,46.512001037597656,0.7470852980789876,0.0,TRUE
TRANSFORMER,Nepal,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,11.205842971801758,46.512001037597656,0.24092369112959883,0.0,TRUE
TRANSFORMER,Nepal,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-4-3-1-0,47.10574722290039,46.512001037597656,1.0127654405757083,0.0,TRUE
TRANSFORMER,Nepal,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-4-2-0-1,22.734970092773438,41.12432861328125,0.552835045808653,0.0,TRUE
TRANSFORMER,Nepal,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-2-1-4-0,29.12506103515625,41.12432861328125,0.7082197331180309,0.0,TRUE
TRANSFORMER,Nepal,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,31.579172134399414,41.12432861328125,0.7678951413738292,0.0,TRUE
TRANSFORMER,Nepal,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-4-2-0-1,21.966501235961914,41.12432861328125,0.5341485679323104,0.0,TRUE
TRANSFORMER,Nepal,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-2-3-4-0,20.463680267333984,41.12432861328125,0.497605212227712,0.0,TRUE
TRANSFORMER,Nepal,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,26.728605270385742,41.12432861328125,0.6499463011720426,0.0,TRUE
TRANSFORMER,New Caledonia,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.6298824548721313,1.5840606689453125,0.397637834977315,0.0,TRUE
TRANSFORMER,New Caledonia,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-2-4-1-0,1.2764893770217896,1.5840606689453125,0.8058336413792107,0.0,TRUE
TRANSFORMER,New Caledonia,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-2-4-3-0,1.7085797786712646,1.5840606689453125,1.078607538314084,0.0,TRUE
TRANSFORMER,New Caledonia,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.6086359620094299,1.5840606689453125,0.38422515875901864,0.0,TRUE
TRANSFORMER,New Caledonia,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-1-4-2-0,1.9597837924957275,1.5840606689453125,1.2371898570024948,0.0,TRUE
TRANSFORMER,New Caledonia,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-3-4-1-0,1.8893756866455078,1.5840606689453125,1.1927419976303546,0.0,TRUE
TRANSFORMER,New Caledonia,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-2-4-3-1,1.1134296655654907,0.6036753058433533,1.8444181081914468,0.0,TRUE
TRANSFORMER,New Caledonia,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.26477763056755066,0.6036753058433533,0.4386093451307372,0.0,TRUE
TRANSFORMER,New Caledonia,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-4-2-1-3,0.5788797736167908,0.6036753058433533,0.9589257138952829,0.0,TRUE
TRANSFORMER,New Caledonia,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-4-3-1,1.127445101737976,0.6036753058433533,1.8676349534670795,0.0,TRUE
TRANSFORMER,New Caledonia,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.45989590883255005,0.6036753058433533,0.7618266050986815,0.0,TRUE
TRANSFORMER,New Caledonia,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-4-2-1-3,0.631604015827179,0.6036753058433533,1.0462644565936128,0.0,TRUE
TRANSFORMER,New Caledonia,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-4-1-2,0.6690729856491089,1.0707504749298096,0.624863589897514,0.0,TRUE
TRANSFORMER,New Caledonia,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-2-1-4,1.5719261169433594,1.0707504749298096,1.4680601631733137,0.0,TRUE
TRANSFORMER,New Caledonia,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.405286967754364,1.0707504749298096,0.3785073901376804,0.0,TRUE
TRANSFORMER,New Caledonia,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-4-1-2,0.6793308854103088,1.0707504749298096,0.6344436928266044,0.0,TRUE
TRANSFORMER,New Caledonia,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-2-4-1,1.7803395986557007,1.0707504749298096,1.6627026000361163,0.0,TRUE
TRANSFORMER,New Caledonia,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.22019124031066895,1.0707504749298096,0.20564197305175425,0.0,TRUE
TRANSFORMER,New Zealand,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.289235383272171,2.107064962387085,0.13726932412396886,0.0,TRUE
TRANSFORMER,New Zealand,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-2-4-1-0,3.443692445755005,2.107064962387085,1.6343551372301595,0.0,TRUE
TRANSFORMER,New Zealand,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-0-4-3-2,2.495380401611328,2.107064962387085,1.1842921059179505,0.0,TRUE
TRANSFORMER,New Zealand,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.26143088936805725,2.107064962387085,0.12407348327404358,0.0,TRUE
TRANSFORMER,New Zealand,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-4-2-3,3.402536153793335,2.107064962387085,1.6148226155963488,0.0,TRUE
TRANSFORMER,New Zealand,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-0-4-3-2,2.1992461681365967,2.107064962387085,1.0437486301538041,0.0,TRUE
TRANSFORMER,New Zealand,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-1-4-0-2,1.966463327407837,1.5393913984298706,1.2774290732126774,0.0,TRUE
TRANSFORMER,New Zealand,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.230049267411232,1.5393913984298706,0.1494416999119748,0.0,TRUE
TRANSFORMER,New Zealand,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-3-2-4,1.704239010810852,1.5393913984298706,1.1070862241721766,0.0,TRUE
TRANSFORMER,New Zealand,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-1-4-0-2,1.9289977550506592,1.5393913984298706,1.2530911612330524,0.0,TRUE
TRANSFORMER,New Zealand,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.16216428577899933,1.5393913984298706,0.10534311543146314,0.0,TRUE
TRANSFORMER,New Zealand,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-3-2-4,1.7114169597625732,1.5393913984298706,1.1117490727232613,0.0,TRUE
TRANSFORMER,New Zealand,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-3-0-4-2,4.647368907928467,2.3066139221191406,2.01480137762232,0.0,TRUE
TRANSFORMER,New Zealand,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-3-2-4,4.338153839111328,2.3066139221191406,1.8807455367848314,0.0,TRUE
TRANSFORMER,New Zealand,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.6284465789794922,2.3066139221191406,0.27245416883729007,0.0,TRUE
TRANSFORMER,New Zealand,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-3-0-4-2,4.649546146392822,2.3066139221191406,2.0157452887135854,0.0,TRUE
TRANSFORMER,New Zealand,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-3-2-4,4.530907154083252,2.3066139221191406,1.9643110234592709,0.0,TRUE
TRANSFORMER,New Zealand,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.4926188290119171,2.3066139221191406,0.21356795963467373,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,1.8268636465072632,4.459153652191162,0.4096884272219616,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-3-4-1-0,2.174644708633423,4.459153652191162,0.48768104403956447,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-2-4-3-0,9.414108276367188,4.459153652191162,2.1111872365602906,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,2.0143239498138428,4.459153652191162,0.451727862937406,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-4-1-3-0,8.740800857543945,4.459153652191162,1.9601927942646347,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-4-1-3,8.744011878967285,4.459153652191162,1.9609128908734972,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-4-2-1,1.0180306434631348,2.1342012882232666,0.4770077916646046,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,1.5404088497161865,2.1342012882232666,0.7217729921804071,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-4-1-3-2,1.4672529697418213,2.1342012882232666,0.6874951195270418,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-4-2-1,0.8798612952232361,2.1342012882232666,0.412267249616237,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,1.1146858930587769,2.1342012882232666,0.5222965140212986,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-2-3-4,2.9682400226593018,2.1342012882232666,1.3907966596395303,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-4-3-2,11.574580192565918,3.228182554244995,3.5854788253364354,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-2-3-4,2.096771478652954,3.228182554244995,0.649520726730817,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.2447235882282257,3.228182554244995,0.07580847245036347,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-4-3-2,11.896527290344238,3.228182554244995,3.685208965242856,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-2-3-4,2.3688762187957764,3.228182554244995,0.7338111085696661,0.0,TRUE
TRANSFORMER,Northern Mariana Islands,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.49228614568710327,3.228182554244995,0.1524963775793153,0.0,TRUE
TRANSFORMER,Papua New Guinea,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.7556811571121216,1.9595118761062622,0.3856476535440716,0.0,TRUE
TRANSFORMER,Papua New Guinea,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-4-1-3,2.2043497562408447,1.9595118761062622,1.1249484032835253,0.0,TRUE
TRANSFORMER,Papua New Guinea,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-3-4-1-0,3.7846462726593018,1.9595118761062622,1.9314229828398675,0.0,TRUE
TRANSFORMER,Papua New Guinea,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.9289258718490601,1.9595118761062622,0.4740598325410126,0.0,TRUE
TRANSFORMER,Papua New Guinea,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-3-4-1-0,2.79343843460083,1.9595118761062622,1.4255787212434046,0.0,TRUE
TRANSFORMER,Papua New Guinea,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-3-4-1-0,3.3026161193847656,1.9595118761062622,1.6854279678811543,0.0,TRUE
TRANSFORMER,Papua New Guinea,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-0-1-2,0.7358905076980591,0.93877112865448,0.7838870255338964,0.0,TRUE
